PulserCal_6.09MeV
10/GEN/20 11:51
Sample 	 Time_L [msec]  Time_H [msec] 	 Amp [mV] 	 Detector 
2994 	 6135 	 0 	 4470 	 0 
2995 	 6135 	 0 	 4471 	 0 
2996 	 6139 	 0 	 4460 	 0 
2997 	 6139 	 0 	 4462 	 0 
2998 	 6143 	 0 	 4476 	 0 
2999 	 6143 	 0 	 4484 	 0 
3000 	 6146 	 0 	 4467 	 0 
3001 	 6146 	 0 	 4458 	 0 
3002 	 6150 	 0 	 4460 	 0 
3003 	 6150 	 0 	 4477 	 0 
3004 	 6155 	 0 	 4475 	 0 
3005 	 6155 	 0 	 4459 	 0 
3006 	 6159 	 0 	 4469 	 0 
3007 	 6159 	 0 	 4470 	 0 
3008 	 6163 	 0 	 4465 	 0 
3009 	 6163 	 0 	 4479 	 0 
3010 	 6167 	 0 	 4459 	 0 
3011 	 6167 	 0 	 4462 	 0 
3012 	 6172 	 0 	 4464 	 0 
3013 	 6172 	 0 	 4462 	 0 
3014 	 6176 	 0 	 4463 	 0 
3015 	 6176 	 0 	 4480 	 0 
3016 	 6180 	 0 	 4461 	 0 
3017 	 6180 	 0 	 4474 	 0 
3018 	 6184 	 0 	 4454 	 0 
3019 	 6184 	 0 	 4469 	 0 
3020 	 6187 	 0 	 4471 	 0 
3021 	 6187 	 0 	 4470 	 0 
3022 	 6191 	 0 	 4470 	 0 
3023 	 6191 	 0 	 4473 	 0 
3024 	 6196 	 0 	 4463 	 0 
3025 	 6196 	 0 	 4462 	 0 
3026 	 6200 	 0 	 4479 	 0 
3027 	 6200 	 0 	 4472 	 0 
3028 	 6204 	 0 	 4471 	 0 
3029 	 6204 	 0 	 4486 	 0 
3030 	 6208 	 0 	 4458 	 0 
3031 	 6208 	 0 	 4478 	 0 
3032 	 6213 	 0 	 4453 	 0 
3033 	 6213 	 0 	 4464 	 0 
3034 	 6217 	 0 	 4478 	 0 
3035 	 6217 	 0 	 4469 	 0 
3036 	 6221 	 0 	 4453 	 0 
3037 	 6221 	 0 	 4470 	 0 
3038 	 6225 	 0 	 4472 	 0 
3039 	 6225 	 0 	 4461 	 0 
3040 	 6230 	 0 	 4470 	 0 
3041 	 6230 	 0 	 4477 	 0 
3042 	 6232 	 0 	 4492 	 0 
3043 	 6232 	 0 	 4470 	 0 
3044 	 6237 	 0 	 4452 	 0 
3045 	 6237 	 0 	 4476 	 0 
3046 	 6241 	 0 	 4469 	 0 
3047 	 6241 	 0 	 4451 	 0 
3048 	 6245 	 0 	 4470 	 0 
3049 	 6245 	 0 	 4465 	 0 
3050 	 6249 	 0 	 4474 	 0 
3051 	 6249 	 0 	 4478 	 0 
3052 	 6254 	 0 	 4451 	 0 
3053 	 6254 	 0 	 4462 	 0 
3054 	 6258 	 0 	 4460 	 0 
3055 	 6258 	 0 	 4473 	 0 
3056 	 6262 	 0 	 4459 	 0 
3057 	 6262 	 0 	 4468 	 0 
3058 	 6266 	 0 	 4461 	 0 
3059 	 6266 	 0 	 4459 	 0 
3060 	 6270 	 0 	 4472 	 0 
3061 	 6270 	 0 	 4462 	 0 
3062 	 6273 	 0 	 4479 	 0 
3063 	 6273 	 0 	 4461 	 0 
3064 	 6277 	 0 	 4460 	 0 
3065 	 6277 	 0 	 4466 	 0 
3066 	 6282 	 0 	 4466 	 0 
3067 	 6282 	 0 	 4463 	 0 
3068 	 6286 	 0 	 4470 	 0 
3069 	 6286 	 0 	 4467 	 0 
3070 	 6290 	 0 	 4466 	 0 
3071 	 6290 	 0 	 4466 	 0 
3072 	 6294 	 0 	 4481 	 0 
3073 	 6294 	 0 	 4486 	 0 
3074 	 6299 	 0 	 4461 	 0 
3075 	 6299 	 0 	 4465 	 0 
3076 	 6303 	 0 	 4473 	 0 
3077 	 6303 	 0 	 4474 	 0 
3078 	 6307 	 0 	 4473 	 0 
3079 	 6307 	 0 	 4481 	 0 
3080 	 6311 	 0 	 4485 	 0 
3081 	 6311 	 0 	 4456 	 0 
3082 	 6314 	 0 	 4458 	 0 
3083 	 6314 	 0 	 4473 	 0 
3084 	 6318 	 0 	 4470 	 0 
3085 	 6318 	 0 	 4471 	 0 
3086 	 6323 	 0 	 4467 	 0 
3087 	 6323 	 0 	 4472 	 0 
3088 	 6327 	 0 	 4471 	 0 
3089 	 6327 	 0 	 4465 	 0 
3090 	 6331 	 0 	 4469 	 0 
3091 	 6331 	 0 	 4474 	 0 
3092 	 6335 	 0 	 4461 	 0 
3093 	 6335 	 0 	 4468 	 0 
3094 	 6340 	 0 	 4473 	 0 
3095 	 6340 	 0 	 4461 	 0 
3096 	 6344 	 0 	 4469 	 0 
3097 	 6344 	 0 	 4475 	 0 
3098 	 6348 	 0 	 4482 	 0 
3099 	 6348 	 0 	 4477 	 0 
3100 	 6352 	 0 	 4481 	 0 
3101 	 6352 	 0 	 4469 	 0 
3102 	 6355 	 0 	 4472 	 0 
3103 	 6355 	 0 	 4462 	 0 
3104 	 6359 	 0 	 4472 	 0 
3105 	 6359 	 0 	 4484 	 0 
3106 	 6364 	 0 	 4472 	 0 
3107 	 6364 	 0 	 4463 	 0 
3108 	 6368 	 0 	 4453 	 0 
3109 	 6368 	 0 	 4466 	 0 
3110 	 6372 	 0 	 4454 	 0 
3111 	 6372 	 0 	 4464 	 0 
3112 	 6376 	 0 	 4469 	 0 
3113 	 6376 	 0 	 4463 	 0 
3114 	 6381 	 0 	 4473 	 0 
3115 	 6381 	 0 	 4455 	 0 
3116 	 6385 	 0 	 4467 	 0 
3117 	 6385 	 0 	 4466 	 0 
3118 	 6389 	 0 	 4465 	 0 
3119 	 6389 	 0 	 4475 	 0 
3120 	 6393 	 0 	 4465 	 0 
3121 	 6393 	 0 	 4478 	 0 
3122 	 6398 	 0 	 4461 	 0 
3123 	 6398 	 0 	 4468 	 0 
3124 	 6400 	 0 	 4453 	 0 
3125 	 6400 	 0 	 4458 	 0 
3126 	 6405 	 0 	 4463 	 0 
3127 	 6405 	 0 	 4481 	 0 
3128 	 6409 	 0 	 4468 	 0 
3129 	 6409 	 0 	 4472 	 0 
3130 	 6413 	 0 	 4469 	 0 
3131 	 6413 	 0 	 4465 	 0 
3132 	 6417 	 0 	 4480 	 0 
3133 	 6417 	 0 	 4472 	 0 
3134 	 6422 	 0 	 4467 	 0 
3135 	 6422 	 0 	 4470 	 0 
3136 	 6426 	 0 	 4473 	 0 
3137 	 6426 	 0 	 4464 	 0 
3138 	 6430 	 0 	 4472 	 0 
3139 	 6430 	 0 	 4457 	 0 
3140 	 6434 	 0 	 4475 	 0 
3141 	 6434 	 0 	 4456 	 0 
3142 	 6439 	 0 	 4464 	 0 
3143 	 6439 	 0 	 4480 	 0 
3144 	 6441 	 0 	 4462 	 0 
3145 	 6441 	 0 	 4464 	 0 
3146 	 6445 	 0 	 4468 	 0 
3147 	 6445 	 0 	 4479 	 0 
3148 	 6450 	 0 	 4473 	 0 
3149 	 6450 	 0 	 4469 	 0 
3150 	 6454 	 0 	 4466 	 0 
3151 	 6454 	 0 	 4469 	 0 
3152 	 6458 	 0 	 4470 	 0 
3153 	 6458 	 0 	 4461 	 0 
3154 	 6462 	 0 	 4473 	 0 
3155 	 6462 	 0 	 4471 	 0 
3156 	 6467 	 0 	 4464 	 0 
3157 	 6467 	 0 	 4466 	 0 
3158 	 6471 	 0 	 4464 	 0 
3159 	 6471 	 0 	 4481 	 0 
3160 	 6475 	 0 	 4468 	 0 
3161 	 6475 	 0 	 4468 	 0 
3162 	 6479 	 0 	 4481 	 0 
3163 	 6479 	 0 	 4477 	 0 
3164 	 6482 	 0 	 4460 	 0 
3165 	 6482 	 0 	 4476 	 0 
3166 	 6486 	 0 	 4473 	 0 
3167 	 6486 	 0 	 4466 	 0 
3168 	 6491 	 0 	 4471 	 0 
3169 	 6491 	 0 	 4456 	 0 
3170 	 6495 	 0 	 4473 	 0 
3171 	 6495 	 0 	 4458 	 0 
3172 	 6499 	 0 	 4468 	 0 
3173 	 6499 	 0 	 4461 	 0 
3174 	 6503 	 0 	 4466 	 0 
3175 	 6503 	 0 	 4474 	 0 
3176 	 6508 	 0 	 4465 	 0 
3177 	 6508 	 0 	 4471 	 0 
3178 	 6512 	 0 	 4467 	 0 
3179 	 6512 	 0 	 4458 	 0 
3180 	 6516 	 0 	 4465 	 0 
3181 	 6516 	 0 	 4465 	 0 
3182 	 6520 	 0 	 4482 	 0 
3183 	 6520 	 0 	 4469 	 0 
3184 	 6523 	 0 	 4469 	 0 
3185 	 6523 	 0 	 4471 	 0 
3186 	 6527 	 0 	 4472 	 0 
3187 	 6527 	 0 	 4459 	 0 
3188 	 6532 	 0 	 4473 	 0 
3189 	 6532 	 0 	 4465 	 0 
3190 	 6536 	 0 	 4474 	 0 
3191 	 6536 	 0 	 4475 	 0 
3192 	 6540 	 0 	 4475 	 0 
3193 	 6540 	 0 	 4456 	 0 
3194 	 6544 	 0 	 4465 	 0 
3195 	 6544 	 0 	 4463 	 0 
3196 	 6549 	 0 	 4483 	 0 
3197 	 6549 	 0 	 4461 	 0 
3198 	 6553 	 0 	 4455 	 0 
3199 	 6553 	 0 	 4469 	 0 
3200 	 6557 	 0 	 4465 	 0 
3201 	 6557 	 0 	 4468 	 0 
3202 	 6561 	 0 	 4456 	 0 
3203 	 6561 	 0 	 4472 	 0 
3204 	 6566 	 0 	 4471 	 0 
3205 	 6566 	 0 	 4468 	 0 
3206 	 6568 	 0 	 4464 	 0 
3207 	 6568 	 0 	 4456 	 0 
3208 	 6573 	 0 	 4482 	 0 
3209 	 6573 	 0 	 4469 	 0 
3210 	 6577 	 0 	 4476 	 0 
3211 	 6577 	 0 	 4478 	 0 
3212 	 6581 	 0 	 4465 	 0 
3213 	 6581 	 0 	 4459 	 0 
3214 	 6585 	 0 	 4455 	 0 
3215 	 6585 	 0 	 4462 	 0 
3216 	 6590 	 0 	 4468 	 0 
3217 	 6590 	 0 	 4458 	 0 
3218 	 6594 	 0 	 4473 	 0 
3219 	 6594 	 0 	 4471 	 0 
3220 	 6598 	 0 	 4463 	 0 
3221 	 6598 	 0 	 4477 	 0 
3222 	 6602 	 0 	 4466 	 0 
3223 	 6602 	 0 	 4460 	 0 
3224 	 6607 	 0 	 4458 	 0 
3225 	 6607 	 0 	 4462 	 0 
3226 	 6609 	 0 	 4460 	 0 
3227 	 6609 	 0 	 4463 	 0 
3228 	 6614 	 0 	 4465 	 0 
3229 	 6614 	 0 	 4473 	 0 
3230 	 6618 	 0 	 4457 	 0 
3231 	 6618 	 0 	 4465 	 0 
3232 	 6622 	 0 	 4469 	 0 
3233 	 6622 	 0 	 4474 	 0 
3234 	 6626 	 0 	 4479 	 0 
3235 	 6626 	 0 	 4475 	 0 
3236 	 6630 	 0 	 4475 	 0 
3237 	 6630 	 0 	 4476 	 0 
3238 	 6635 	 0 	 4469 	 0 
3239 	 6635 	 0 	 4478 	 0 
3240 	 6639 	 0 	 4478 	 0 
3241 	 6639 	 0 	 4458 	 0 
3242 	 6643 	 0 	 4462 	 0 
3243 	 6643 	 0 	 4472 	 0 
3244 	 6647 	 0 	 4467 	 0 
3245 	 6647 	 0 	 4463 	 0 
3246 	 6650 	 0 	 4466 	 0 
3247 	 6650 	 0 	 4477 	 0 
3248 	 6654 	 0 	 4472 	 0 
3249 	 6654 	 0 	 4471 	 0 
3250 	 6659 	 0 	 4460 	 0 
3251 	 6659 	 0 	 4471 	 0 
3252 	 6663 	 0 	 4459 	 0 
3253 	 6663 	 0 	 4467 	 0 
3254 	 6667 	 0 	 4480 	 0 
3255 	 6667 	 0 	 4479 	 0 
3256 	 6671 	 0 	 4472 	 0 
3257 	 6671 	 0 	 4457 	 0 
3258 	 6676 	 0 	 4463 	 0 
3259 	 6676 	 0 	 4478 	 0 
3260 	 6680 	 0 	 4462 	 0 
3261 	 6680 	 0 	 4454 	 0 
3262 	 6684 	 0 	 4466 	 0 
3263 	 6684 	 0 	 4464 	 0 
3264 	 6688 	 0 	 4476 	 0 
3265 	 6688 	 0 	 4457 	 0 
3266 	 6691 	 0 	 4470 	 0 
3267 	 6691 	 0 	 4481 	 0 
3268 	 6695 	 0 	 4468 	 0 
3269 	 6695 	 0 	 4476 	 0 
3270 	 6700 	 0 	 4467 	 0 
3271 	 6700 	 0 	 4473 	 0 
3272 	 6704 	 0 	 4469 	 0 
3273 	 6704 	 0 	 4455 	 0 
3274 	 6708 	 0 	 4479 	 0 
3275 	 6708 	 0 	 4467 	 0 
3276 	 6712 	 0 	 4469 	 0 
3277 	 6712 	 0 	 4477 	 0 
3278 	 6717 	 0 	 4456 	 0 
3279 	 6717 	 0 	 4474 	 0 
3280 	 6721 	 0 	 4468 	 0 
3281 	 6721 	 0 	 4460 	 0 
3282 	 6725 	 0 	 4467 	 0 
3283 	 6725 	 0 	 4464 	 0 
3284 	 6729 	 0 	 4478 	 0 
3285 	 6729 	 0 	 4473 	 0 
3286 	 6734 	 0 	 4472 	 0 
3287 	 6734 	 0 	 4472 	 0 
3288 	 6736 	 0 	 4467 	 0 
3289 	 6736 	 0 	 4471 	 0 
3290 	 6741 	 0 	 4465 	 0 
3291 	 6741 	 0 	 4452 	 0 
3292 	 6745 	 0 	 4472 	 0 
3293 	 6745 	 0 	 4474 	 0 
3294 	 6749 	 0 	 4467 	 0 
3295 	 6749 	 0 	 4474 	 0 
3296 	 6753 	 0 	 4464 	 0 
3297 	 6753 	 0 	 4455 	 0 
3298 	 6758 	 0 	 4444 	 0 
3299 	 6758 	 0 	 4468 	 0 
3300 	 6762 	 0 	 4478 	 0 
3301 	 6762 	 0 	 4472 	 0 
3302 	 6766 	 0 	 4471 	 0 
3303 	 6766 	 0 	 4470 	 0 
3304 	 6770 	 0 	 4474 	 0 
3305 	 6770 	 0 	 4469 	 0 
3306 	 6775 	 0 	 4476 	 0 
3307 	 6775 	 0 	 4469 	 0 
3308 	 6777 	 0 	 4465 	 0 
3309 	 6777 	 0 	 4461 	 0 
3310 	 6782 	 0 	 4463 	 0 
3311 	 6782 	 0 	 4468 	 0 
3312 	 6786 	 0 	 4477 	 0 
3313 	 6786 	 0 	 4473 	 0 
3314 	 6790 	 0 	 4470 	 0 
3315 	 6790 	 0 	 4463 	 0 
3316 	 6794 	 0 	 4462 	 0 
3317 	 6794 	 0 	 4473 	 0 
3318 	 6798 	 0 	 4462 	 0 
3319 	 6798 	 0 	 4460 	 0 
3320 	 6803 	 0 	 4463 	 0 
3321 	 6803 	 0 	 4473 	 0 
3322 	 6807 	 0 	 4465 	 0 
3323 	 6807 	 0 	 4466 	 0 
3324 	 6811 	 0 	 4471 	 0 
3325 	 6811 	 0 	 4467 	 0 
3326 	 6815 	 0 	 4471 	 0 
3327 	 6815 	 0 	 4474 	 0 
3328 	 6818 	 0 	 4480 	 0 
3329 	 6818 	 0 	 4480 	 0 
3330 	 6822 	 0 	 4470 	 0 
3331 	 6822 	 0 	 4471 	 0 
3332 	 6827 	 0 	 4478 	 0 
3333 	 6827 	 0 	 4470 	 0 
3334 	 6831 	 0 	 4477 	 0 
3335 	 6831 	 0 	 4472 	 0 
3336 	 6835 	 0 	 4471 	 0 
3337 	 6835 	 0 	 4463 	 0 
3338 	 6839 	 0 	 4450 	 0 
3339 	 6839 	 0 	 4469 	 0 
3340 	 6844 	 0 	 4458 	 0 
3341 	 6844 	 0 	 4479 	 0 
3342 	 6848 	 0 	 4485 	 0 
3343 	 6848 	 0 	 4465 	 0 
3344 	 6852 	 0 	 4477 	 0 
3345 	 6852 	 0 	 4463 	 0 
3346 	 6856 	 0 	 4466 	 0 
3347 	 6856 	 0 	 4467 	 0 
3348 	 6859 	 0 	 4477 	 0 
3349 	 6859 	 0 	 4454 	 0 
3350 	 6863 	 0 	 4473 	 0 
3351 	 6863 	 0 	 4467 	 0 
3352 	 6868 	 0 	 4470 	 0 
3353 	 6868 	 0 	 4486 	 0 
3354 	 6872 	 0 	 4473 	 0 
3355 	 6872 	 0 	 4475 	 0 
3356 	 6876 	 0 	 4478 	 0 
3357 	 6876 	 0 	 4472 	 0 
3358 	 6880 	 0 	 4459 	 0 
3359 	 6880 	 0 	 4469 	 0 
3360 	 6885 	 0 	 4469 	 0 
3361 	 6885 	 0 	 4464 	 0 
3362 	 6889 	 0 	 4471 	 0 
3363 	 6889 	 0 	 4464 	 0 
3364 	 6893 	 0 	 4470 	 0 
3365 	 6893 	 0 	 4472 	 0 
3366 	 6897 	 0 	 4459 	 0 
3367 	 6897 	 0 	 4461 	 0 
3368 	 6902 	 0 	 4456 	 0 
3369 	 6902 	 0 	 4469 	 0 
3370 	 6904 	 0 	 4468 	 0 
3371 	 6904 	 0 	 4473 	 0 
3372 	 6909 	 0 	 4473 	 0 
3373 	 6909 	 0 	 4468 	 0 
3374 	 6913 	 0 	 4476 	 0 
3375 	 6913 	 0 	 4467 	 0 
3376 	 6917 	 0 	 4463 	 0 
3377 	 6917 	 0 	 4458 	 0 
3378 	 6921 	 0 	 4468 	 0 
3379 	 6921 	 0 	 4457 	 0 
3380 	 6926 	 0 	 4464 	 0 
3381 	 6926 	 0 	 4472 	 0 
3382 	 6930 	 0 	 4476 	 0 
3383 	 6930 	 0 	 4466 	 0 
3384 	 6934 	 0 	 4464 	 0 
3385 	 6934 	 0 	 4469 	 0 
3386 	 6938 	 0 	 4459 	 0 
3387 	 6938 	 0 	 4473 	 0 
3388 	 6943 	 0 	 4459 	 0 
3389 	 6943 	 0 	 4474 	 0 
3390 	 6945 	 0 	 4466 	 0 
3391 	 6945 	 0 	 4468 	 0 
3392 	 6950 	 0 	 4471 	 0 
3393 	 6950 	 0 	 4470 	 0 
3394 	 6954 	 0 	 4470 	 0 
3395 	 6954 	 0 	 4471 	 0 
3396 	 6958 	 0 	 4464 	 0 
3397 	 6958 	 0 	 4480 	 0 
3398 	 6962 	 0 	 4460 	 0 
3399 	 6962 	 0 	 4459 	 0 
3400 	 6966 	 0 	 4465 	 0 
3401 	 6966 	 0 	 4460 	 0 
3402 	 6971 	 0 	 4464 	 0 
3403 	 6971 	 0 	 4464 	 0 
3404 	 6975 	 0 	 4473 	 0 
3405 	 6975 	 0 	 4470 	 0 
3406 	 6979 	 0 	 4458 	 0 
3407 	 6979 	 0 	 4484 	 0 
3408 	 6983 	 0 	 4464 	 0 
3409 	 6983 	 0 	 4457 	 0 
3410 	 6986 	 0 	 4463 	 0 
3411 	 6986 	 0 	 4459 	 0 
3412 	 6990 	 0 	 4461 	 0 
3413 	 6990 	 0 	 4466 	 0 
3414 	 6995 	 0 	 4472 	 0 
3415 	 6995 	 0 	 4477 	 0 
3416 	 6999 	 0 	 4477 	 0 
3417 	 6999 	 0 	 4468 	 0 
3418 	 7003 	 0 	 4474 	 0 
3419 	 7003 	 0 	 4466 	 0 
3420 	 7007 	 0 	 4465 	 0 
3421 	 7007 	 0 	 4465 	 0 
3422 	 7012 	 0 	 4473 	 0 
3423 	 7012 	 0 	 4476 	 0 
3424 	 7016 	 0 	 4460 	 0 
3425 	 7016 	 0 	 4463 	 0 
3426 	 7020 	 0 	 4471 	 0 
3427 	 7020 	 0 	 4475 	 0 
3428 	 7024 	 0 	 4475 	 0 
3429 	 7024 	 0 	 4467 	 0 
3430 	 7027 	 0 	 4465 	 0 
3431 	 7027 	 0 	 4459 	 0 
3432 	 7031 	 0 	 4469 	 0 
3433 	 7031 	 0 	 4452 	 0 
3434 	 7036 	 0 	 4472 	 0 
3435 	 7036 	 0 	 4469 	 0 
3436 	 7040 	 0 	 4471 	 0 
3437 	 7040 	 0 	 4474 	 0 
3438 	 7044 	 0 	 4457 	 0 
3439 	 7044 	 0 	 4474 	 0 
3440 	 7048 	 0 	 4459 	 0 
3441 	 7048 	 0 	 4469 	 0 
3442 	 7053 	 0 	 4478 	 0 
3443 	 7053 	 0 	 4455 	 0 
3444 	 7057 	 0 	 4468 	 0 
3445 	 7057 	 0 	 4469 	 0 
3446 	 7061 	 0 	 4470 	 0 
3447 	 7061 	 0 	 4479 	 0 
3448 	 7065 	 0 	 4458 	 0 
3449 	 7065 	 0 	 4469 	 0 
3450 	 7070 	 0 	 4477 	 0 
3451 	 7070 	 0 	 4461 	 0 
3452 	 7072 	 0 	 4468 	 0 
3453 	 7072 	 0 	 4466 	 0 
3454 	 7077 	 0 	 4459 	 0 
3455 	 7077 	 0 	 4464 	 0 
3456 	 7081 	 0 	 4462 	 0 
3457 	 7081 	 0 	 4475 	 0 
3458 	 7085 	 0 	 4465 	 0 
3459 	 7085 	 0 	 4471 	 0 
3460 	 7089 	 0 	 4463 	 0 
3461 	 7089 	 0 	 4476 	 0 
3462 	 7094 	 0 	 4467 	 0 
3463 	 7094 	 0 	 4465 	 0 
3464 	 7098 	 0 	 4461 	 0 
3465 	 7098 	 0 	 4449 	 0 
3466 	 7102 	 0 	 4470 	 0 
3467 	 7102 	 0 	 4476 	 0 
3468 	 7106 	 0 	 4469 	 0 
3469 	 7106 	 0 	 4453 	 0 
3470 	 7111 	 0 	 4463 	 0 
3471 	 7111 	 0 	 4463 	 0 
3472 	 7113 	 0 	 4457 	 0 
3473 	 7113 	 0 	 4466 	 0 
3474 	 7118 	 0 	 4455 	 0 
3475 	 7118 	 0 	 4455 	 0 
3476 	 7122 	 0 	 4465 	 0 
3477 	 7122 	 0 	 4457 	 0 
3478 	 7126 	 0 	 4471 	 0 
3479 	 7126 	 0 	 4474 	 0 
3480 	 7130 	 0 	 4465 	 0 
3481 	 7130 	 0 	 4469 	 0 
3482 	 7134 	 0 	 4456 	 0 
3483 	 7134 	 0 	 4479 	 0 
3484 	 7139 	 0 	 4473 	 0 
3485 	 7139 	 0 	 4457 	 0 
3486 	 7143 	 0 	 4462 	 0 
3487 	 7143 	 0 	 4472 	 0 
3488 	 7147 	 0 	 4459 	 0 
3489 	 7147 	 0 	 4467 	 0 
3490 	 7151 	 0 	 4488 	 0 
3491 	 7151 	 0 	 4466 	 0 
3492 	 7154 	 0 	 4486 	 0 
3493 	 7154 	 0 	 4453 	 0 
3494 	 7158 	 0 	 4479 	 0 
3495 	 7158 	 0 	 4473 	 0 
3496 	 7163 	 0 	 4467 	 0 
3497 	 7163 	 0 	 4460 	 0 
3498 	 7167 	 0 	 4474 	 0 
3499 	 7167 	 0 	 4469 	 0 
3500 	 7171 	 0 	 4448 	 0 
3501 	 7171 	 0 	 4468 	 0 
3502 	 7175 	 0 	 4493 	 0 
3503 	 7175 	 0 	 4476 	 0 
3504 	 7180 	 0 	 4468 	 0 
3505 	 7180 	 0 	 4467 	 0 
3506 	 7184 	 0 	 4470 	 0 
3507 	 7184 	 0 	 4460 	 0 
3508 	 7188 	 0 	 4473 	 0 
3509 	 7188 	 0 	 4470 	 0 
3510 	 7192 	 0 	 4464 	 0 
3511 	 7192 	 0 	 4462 	 0 
3512 	 7195 	 0 	 4467 	 0 
3513 	 7195 	 0 	 4479 	 0 
3514 	 7199 	 0 	 4450 	 0 
3515 	 7199 	 0 	 4471 	 0 
3516 	 7204 	 0 	 4472 	 0 
3517 	 7204 	 0 	 4477 	 0 
3518 	 7208 	 0 	 4463 	 0 
3519 	 7208 	 0 	 4469 	 0 
3520 	 7212 	 0 	 4477 	 0 
3521 	 7212 	 0 	 4474 	 0 
3522 	 7216 	 0 	 4484 	 0 
3523 	 7216 	 0 	 4460 	 0 
3524 	 7221 	 0 	 4465 	 0 
3525 	 7221 	 0 	 4478 	 0 
3526 	 7225 	 0 	 4465 	 0 
3527 	 7225 	 0 	 4474 	 0 
3528 	 7229 	 0 	 4462 	 0 
3529 	 7229 	 0 	 4467 	 0 
3530 	 7233 	 0 	 4461 	 0 
3531 	 7233 	 0 	 4457 	 0 
3532 	 7238 	 0 	 4467 	 0 
3533 	 7238 	 0 	 4474 	 0 
3534 	 7240 	 0 	 4463 	 0 
3535 	 7240 	 0 	 4472 	 0 
3536 	 7245 	 0 	 4468 	 0 
3537 	 7245 	 0 	 4466 	 0 
3538 	 7249 	 0 	 4467 	 0 
3539 	 7249 	 0 	 4473 	 0 
3540 	 7253 	 0 	 4456 	 0 
3541 	 7253 	 0 	 4484 	 0 
3542 	 7257 	 0 	 4454 	 0 
3543 	 7257 	 0 	 4475 	 0 
3544 	 7262 	 0 	 4463 	 0 
3545 	 7262 	 0 	 4477 	 0 
3546 	 7266 	 0 	 4469 	 0 
3547 	 7266 	 0 	 4463 	 0 
3548 	 7270 	 0 	 4463 	 0 
3549 	 7270 	 0 	 4473 	 0 
3550 	 7274 	 0 	 4466 	 0 
3551 	 7274 	 0 	 4457 	 0 
3552 	 7279 	 0 	 4462 	 0 
3553 	 7279 	 0 	 4456 	 0 
3554 	 7281 	 0 	 4478 	 0 
3555 	 7281 	 0 	 4486 	 0 
3556 	 7286 	 0 	 4466 	 0 
3557 	 7286 	 0 	 4451 	 0 
3558 	 7290 	 0 	 4472 	 0 
3559 	 7290 	 0 	 4452 	 0 
3560 	 7294 	 0 	 4467 	 0 
3561 	 7294 	 0 	 4469 	 0 
3562 	 7298 	 0 	 4467 	 0 
3563 	 7298 	 0 	 4467 	 0 
3564 	 7302 	 0 	 4455 	 0 
3565 	 7302 	 0 	 4452 	 0 
3566 	 7307 	 0 	 4454 	 0 
3567 	 7307 	 0 	 4470 	 0 
3568 	 7311 	 0 	 4470 	 0 
3569 	 7311 	 0 	 4459 	 0 
3570 	 7315 	 0 	 4478 	 0 
3571 	 7315 	 0 	 4469 	 0 
3572 	 7319 	 0 	 4464 	 0 
3573 	 7319 	 0 	 4452 	 0 
3574 	 7322 	 0 	 4472 	 0 
3575 	 7322 	 0 	 4477 	 0 
3576 	 7326 	 0 	 4461 	 0 
3577 	 7326 	 0 	 4471 	 0 
3578 	 7331 	 0 	 4464 	 0 
3579 	 7331 	 0 	 4461 	 0 
3580 	 7335 	 0 	 4469 	 0 
3581 	 7335 	 0 	 4465 	 0 
3582 	 7339 	 0 	 4468 	 0 
3583 	 7339 	 0 	 4470 	 0 
3584 	 7343 	 0 	 4466 	 0 
3585 	 7343 	 0 	 4470 	 0 
3586 	 7348 	 0 	 4474 	 0 
3587 	 7348 	 0 	 4471 	 0 
3588 	 7352 	 0 	 4470 	 0 
3589 	 7352 	 0 	 4452 	 0 
3590 	 7356 	 0 	 4480 	 0 
3591 	 7356 	 0 	 4461 	 0 
3592 	 7360 	 0 	 4479 	 0 
3593 	 7360 	 0 	 4462 	 0 
3594 	 7363 	 0 	 4449 	 0 
3595 	 7363 	 0 	 4479 	 0 
3596 	 7367 	 0 	 4467 	 0 
3597 	 7367 	 0 	 4463 	 0 
3598 	 7372 	 0 	 4468 	 0 
3599 	 7372 	 0 	 4474 	 0 
3600 	 7376 	 0 	 4480 	 0 
3601 	 7376 	 0 	 4456 	 0 
3602 	 7380 	 0 	 4469 	 0 
3603 	 7380 	 0 	 4463 	 0 
3604 	 7384 	 0 	 4469 	 0 
3605 	 7384 	 0 	 4467 	 0 
3606 	 7389 	 0 	 4462 	 0 
3607 	 7389 	 0 	 4481 	 0 
3608 	 7393 	 0 	 4472 	 0 
3609 	 7393 	 0 	 4474 	 0 
3610 	 7397 	 0 	 4479 	 0 
3611 	 7397 	 0 	 4471 	 0 
3612 	 7401 	 0 	 4475 	 0 
3613 	 7401 	 0 	 4457 	 0 
3614 	 7406 	 0 	 4467 	 0 
3615 	 7406 	 0 	 4474 	 0 
3616 	 7408 	 0 	 4461 	 0 
3617 	 7408 	 0 	 4477 	 0 
3618 	 7413 	 0 	 4474 	 0 
3619 	 7413 	 0 	 4473 	 0 
3620 	 7417 	 0 	 4464 	 0 
3621 	 7417 	 0 	 4464 	 0 
3622 	 7421 	 0 	 4464 	 0 
3623 	 7421 	 0 	 4458 	 0 
3624 	 7425 	 0 	 4466 	 0 
3625 	 7425 	 0 	 4469 	 0 
3626 	 7430 	 0 	 4475 	 0 
